SubNo,TrialNo,Mapping,State,Resp,Acc,Reward,Balance,ReactionTime,UncerCond,RewardedOrNot
33,7,0,0,0,1,10,40,1250,RU,1
33,8,0,0,0,1,10,50,1133,RU,1
33,9,0,0,0,1,10,60,900,RU,1
33,10,0,1,0,0,0,60,1283,RU,0
33,11,0,1,1,1,10,70,1183,RU,1
33,12,0,0,0,1,10,80,983,RU,1
33,13,0,1,1,1,0,80,1333,RU,0
33,14,0,0,0,1,10,90,850,RU,1
33,15,0,1,0,0,10,100,833,RU,1
33,16,0,0,0,1,0,100,850,RU,0
33,17,0,1,0,0,0,100,916,RU,0
33,18,0,0,0,1,10,110,800,RU,1
33,19,0,0,0,1,0,110,916,RU,0
33,20,0,1,0,0,0,110,1233,RU,0
33,21,0,0,0,1,10,120,817,RU,1
33,22,0,0,0,1,10,130,950,RU,1
33,23,0,1,0,0,0,130,1000,RU,0
33,24,0,1,0,0,10,140,1233,RU,1
33,25,0,0,0,1,0,140,983,RU,0
33,26,0,1,1,1,0,140,1750,RU,0
33,27,0,0,0,1,10,150,766,RU,1
33,28,0,0,0,1,10,160,883,RU,1
33,29,0,1,0,0,0,160,766,RU,0
33,30,0,1,0,0,0,160,966,RU,0
33,31,0,1,0,0,0,160,1100,RU,0
33,32,0,1,0,0,0,160,1433,RU,0
33,33,0,0,0,1,0,160,1366,RU,0
33,34,0,0,0,1,10,170,1316,RU,1
33,35,0,1,1,1,10,180,1033,RU,1
33,36,0,0,0,1,10,190,1350,RU,1
33,37,0,0,0,1,10,200,1033,RU,1
33,38,0,1,1,1,10,210,1783,RU,1
33,39,0,0,0,1,0,210,750,RU,0
33,40,0,1,1,1,0,210,1366,RU,0
33,41,0,1,1,1,0,210,1483,RU,0
33,42,0,0,0,1,10,220,750,RU,1
33,43,0,1,1,1,0,220,1666,RU,0
33,44,0,1,0,0,10,230,966,RU,1
33,45,0,1,0,0,10,240,1200,RU,1
33,46,0,0,0,1,0,240,850,RU,0
33,47,0,1,0,0,0,240,1250,RU,0
33,48,0,1,0,0,0,240,950,RU,0
33,49,0,0,0,1,10,250,3816,RU,1
33,50,0,0,0,1,10,260,883,RU,1
33,51,0,1,1,1,10,270,2683,RU,1
33,52,0,1,1,1,10,280,916,RU,1
33,53,0,0,0,1,10,290,800,RU,1
33,54,0,1,1,1,10,300,1466,RU,1
33,55,0,0,0,1,10,310,1083,RU,1
33,56,0,0,0,1,10,320,1183,RU,1
33,57,0,1,1,1,10,330,1283,RU,1
33,58,0,0,0,1,10,340,933,RU,1
33,59,0,1,1,1,0,340,1016,RU,0
33,60,0,0,0,1,0,340,2116,RU,0
33,61,0,1,1,1,0,340,1450,RU,0
33,62,0,0,0,1,10,350,766,RU,1
33,63,0,0,0,1,0,350,866,RU,0
33,64,0,0,1,0,0,350,2083,RU,0
33,65,0,0,0,1,10,360,650,RU,1
33,66,0,0,0,1,10,370,900,RU,1
33,67,0,0,0,1,10,380,916,RU,1
33,68,0,1,1,1,10,390,1100,RU,1
33,69,0,1,1,1,0,390,1516,RU,0
33,70,0,1,1,1,10,400,1616,RU,1
33,71,0,1,1,1,10,410,1150,RU,1
33,72,0,1,1,1,10,420,2750,RU,1
33,73,0,0,0,1,10,430,1816,RU,1
33,74,0,0,0,1,0,430,683,RU,0
33,75,0,1,1,1,10,440,833,RU,1
33,76,0,1,1,1,10,450,750,RU,1
33,77,0,1,1,1,10,460,716,RU,1
33,78,0,0,0,1,0,460,1300,RU,0
33,79,0,1,1,1,10,470,1200,RU,1
33,80,0,0,0,1,10,480,1266,RU,1
33,81,0,1,1,1,10,490,900,RU,1
33,82,0,1,1,1,10,500,816,RU,1
33,83,0,0,0,1,0,500,1366,RU,0
33,84,0,0,1,0,0,500,1033,RU,0
33,85,0,1,1,1,10,510,816,RU,1
33,86,0,0,0,1,0,510,1050,RU,0
33,87,0,0,0,1,10,520,2116,RU,1
33,88,0,1,1,1,10,530,1200,RU,1
33,89,0,0,0,1,0,530,1000,RU,0
33,90,0,0,0,1,10,540,1283,RU,1
33,91,0,1,1,1,10,550,1750,RU,1
33,92,0,1,0,0,0,550,1016,RU,0
33,93,0,0,0,1,10,560,733,RU,1
33,94,0,0,0,1,0,560,1350,RU,0
33,95,0,0,0,1,10,570,583,RU,1
33,96,0,1,1,1,0,570,900,RU,0
33,97,0,1,1,1,10,580,1333,RU,1
33,98,0,1,0,0,10,590,833,RU,1
33,99,0,0,0,1,0,590,683,RU,0
33,100,0,0,0,1,0,590,650,RU,0
33,101,1,0,0,1,10,600,616,RU,1
33,102,1,1,0,0,0,600,2166,RU,0
33,103,1,0,1,0,0,600,1166,RU,0
33,104,1,0,0,1,10,610,1050,RU,1
33,105,1,1,1,1,0,610,1950,RU,0
33,106,1,1,0,0,0,610,1016,RU,0
33,107,1,0,0,1,10,620,1000,RU,1
33,108,1,1,0,0,0,620,1166,RU,0
33,109,1,0,1,0,0,620,1400,RU,0
33,110,1,1,0,0,0,620,1016,RU,0
33,111,1,1,1,1,0,620,866,RU,0
33,112,1,0,1,0,0,620,1200,RU,0
33,113,1,1,0,0,0,620,766,RU,0
33,114,1,1,0,0,0,620,1283,RU,0
33,115,1,0,1,0,0,620,1133,RU,0
33,116,1,1,0,0,0,620,783,RU,0
33,117,1,0,1,0,0,620,766,RU,0
33,118,1,1,1,1,10,630,1866,RU,1
33,119,1,1,1,1,10,640,816,RU,1
33,120,1,0,0,1,10,650,750,RU,1
33,121,1,0,0,1,0,650,866,RU,0
33,122,1,1,1,1,10,660,1366,RU,1
33,123,1,1,1,1,10,670,766,RU,1
33,124,1,1,1,1,0,670,883,RU,0
33,125,1,0,1,0,0,670,1000,RU,0
33,126,1,0,0,1,10,680,883,RU,1
33,127,1,0,0,1,10,690,916,RU,1
33,128,1,1,0,0,10,700,1283,RU,1
33,129,1,1,1,1,0,700,650,RU,0
33,130,1,0,1,0,0,700,716,RU,0
33,131,1,0,0,1,10,710,750,RU,1
33,132,1,1,1,1,0,710,1000,RU,0
33,133,1,0,1,0,10,720,1350,RU,1
33,134,1,0,1,0,10,730,1233,RU,1
33,135,1,0,1,0,0,730,1750,RU,0
33,136,1,1,0,0,0,730,1650,RU,0
33,137,1,1,1,1,10,740,700,RU,1
33,138,1,1,1,1,10,750,850,RU,1
33,139,1,0,0,1,10,760,1150,RU,1
33,140,1,0,0,1,0,760,867,RU,0
33,141,1,0,0,1,10,770,1016,RU,1
33,142,1,1,0,0,0,770,1066,RU,0
33,143,1,1,1,1,0,770,550,RU,0
33,144,1,0,1,0,10,780,933,RU,1
33,145,1,1,0,0,0,780,983,RU,0
33,146,1,0,1,0,0,780,1133,RU,0
33,147,1,0,0,1,10,790,2000,RU,1
33,148,1,1,1,1,10,800,800,RU,1
33,149,1,0,1,0,0,800,633,RU,0
33,150,1,1,1,1,0,800,633,RU,0
33,151,1,1,1,1,10,810,733,RU,1
33,152,1,0,0,1,10,820,1650,RU,1
33,153,1,0,1,0,0,820,1016,RU,0
33,154,1,0,0,1,10,830,1000,RU,1
33,155,1,1,1,1,10,840,1033,RU,1
33,156,1,1,1,1,10,850,966,RU,1
33,157,1,1,1,1,10,860,1016,RU,1
33,158,1,0,0,1,10,870,1383,RU,1
33,159,1,0,1,0,0,870,833,RU,0
33,160,1,1,0,0,0,870,1700,RU,0
33,161,1,1,1,1,10,880,1650,RU,1
33,162,1,0,0,1,10,890,1650,RU,1
33,163,1,1,1,1,0,890,1033,RU,0
33,164,1,0,0,1,10,900,766,RU,1
33,165,1,0,1,0,0,900,1083,RU,0
33,166,1,0,1,0,0,900,1083,RU,0
33,167,1,0,1,0,0,900,933,RU,0
33,168,1,1,0,0,0,900,866,RU,0
33,169,1,0,1,0,0,900,783,RU,0
33,170,1,1,0,0,0,900,733,RU,0
33,171,1,0,0,1,10,910,1333,RU,1
33,172,1,1,0,0,10,920,1316,RU,1
33,173,1,1,0,0,10,930,916,RU,1
33,174,1,0,0,1,10,940,1533,RU,1
33,175,1,0,0,1,10,950,800,RU,1
33,176,1,1,0,0,0,950,1133,RU,0
33,177,1,1,1,1,10,960,1233,RU,1
33,178,1,1,1,1,0,960,950,RU,0
33,179,1,0,0,1,10,970,1600,RU,1
33,180,1,0,0,1,10,980,1416,RU,1
33,181,1,1,1,1,0,980,1183,RU,0
33,182,1,1,1,1,10,990,783,RU,1
33,183,1,0,1,0,10,1000,700,RU,1
33,184,1,0,1,0,0,1000,1550,RU,0
33,185,1,0,0,1,10,1010,1083,RU,1
33,186,1,1,1,1,0,1010,883,RU,0
33,187,1,1,0,0,0,1010,1266,RU,0
33,188,1,1,1,1,10,1020,750,RU,1
33,189,1,0,0,1,10,1030,833,RU,1
33,190,1,1,1,1,10,1040,716,RU,1
33,191,1,0,1,0,0,1040,550,RU,0
33,192,1,0,1,0,0,1040,1166,RU,0
33,193,1,1,1,1,10,1050,1250,RU,1
33,194,1,1,1,1,10,1060,800,RU,1
33,195,1,1,1,1,10,1070,950,RU,1
33,196,1,1,1,1,0,1070,683,RU,0
33,197,1,1,0,0,0,1070,716,RU,0
33,198,1,0,1,0,0,1070,1116,RU,0
33,199,1,0,0,1,0,1070,616,RU,0
33,200,1,0,0,1,10,1080,650,RU,1
34,1,0,1,0,0,10,10,2029,RU,1
34,2,0,0,1,0,0,10,984,RU,0
34,3,0,1,0,0,0,10,1116,RU,0
34,4,0,1,0,0,0,10,1016,RU,0
34,5,0,0,1,0,0,10,1211,RU,0
34,6,0,0,0,1,0,10,1016,RU,0
34,7,0,0,1,0,0,10,1000,RU,0
34,8,0,0,0,1,0,10,867,RU,0
34,9,0,1,1,1,10,20,1433,RU,1
34,10,0,0,1,0,0,20,1266,RU,0
34,11,0,0,1,0,10,30,1316,RU,1
34,12,0,1,0,0,0,30,2400,RU,0
34,13,0,1,1,1,10,40,1150,RU,1
34,14,0,0,0,1,10,50,883,RU,1
34,15,0,0,0,1,10,60,700,RU,1
34,16,0,0,0,1,10,70,766,RU,1
34,17,0,0,0,1,0,70,733,RU,0
34,18,0,1,0,0,0,70,1283,RU,0
34,19,0,0,1,0,10,80,1383,RU,1
34,20,0,1,0,0,0,80,1266,RU,0
34,21,0,1,1,1,0,80,800,RU,0
34,22,0,0,1,0,0,80,800,RU,0
34,23,0,1,1,1,10,90,900,RU,1
34,24,0,0,0,1,10,100,583,RU,1
34,25,0,0,0,1,0,100,850,RU,0
34,26,0,1,1,1,10,110,900,RU,1
34,27,0,0,0,1,10,120,1066,RU,1
34,28,0,1,1,1,0,120,950,RU,0
34,29,0,0,0,1,0,120,733,RU,0
34,30,0,0,1,0,10,130,583,RU,1
34,31,0,1,1,1,0,130,1066,RU,0
34,32,0,1,1,1,10,140,716,RU,1
34,33,0,1,1,1,10,150,933,RU,1
34,34,0,1,1,1,0,150,950,RU,0
34,35,0,1,0,0,10,160,566,RU,1
34,36,0,1,1,1,0,160,866,RU,0
34,37,0,1,0,0,0,160,716,RU,0
34,38,0,0,0,1,10,170,700,RU,1
34,39,0,1,0,0,0,170,650,RU,0
34,40,0,0,0,1,0,170,800,RU,0
34,41,0,1,0,0,0,170,1366,RU,0
34,42,0,1,1,1,10,180,1100,RU,1
34,43,0,1,1,1,10,190,716,RU,1
34,44,0,0,0,1,0,190,883,RU,0
34,45,0,0,1,0,0,190,683,RU,0
34,46,0,0,0,1,10,200,583,RU,1
34,47,0,0,1,0,0,200,833,RU,0
34,48,0,0,0,1,0,200,816,RU,0
34,49,0,1,0,0,0,200,683,RU,0
34,50,0,1,1,1,10,210,566,RU,1
34,51,0,0,0,1,10,220,750,RU,1
34,52,0,1,1,1,10,230,666,RU,1
34,53,0,1,1,1,0,230,566,RU,0
34,54,0,0,1,0,10,240,700,RU,1
34,55,0,0,1,0,0,240,550,RU,0
34,56,0,0,0,1,0,240,833,RU,0
34,57,0,0,1,0,10,250,483,RU,1
34,58,0,0,1,0,10,260,816,RU,1
34,59,0,1,1,1,10,270,1383,RU,1
34,60,0,0,1,0,0,270,950,RU,0
34,61,0,1,0,0,0,270,666,RU,0
34,62,0,0,0,1,10,280,650,RU,1
34,63,0,1,0,0,0,280,683,RU,0
34,64,0,1,1,1,10,290,750,RU,1
34,65,0,1,0,0,0,290,583,RU,0
34,66,0,0,0,1,0,290,633,RU,0
34,67,0,1,1,1,0,290,550,RU,0
34,68,0,1,0,0,0,290,716,RU,0
34,69,0,0,1,0,0,290,1033,RU,0
34,70,0,0,0,1,10,300,1383,RU,1
34,71,0,0,0,1,10,310,1283,RU,1
34,72,0,1,0,0,0,310,1866,RU,0
34,73,0,0,0,1,10,320,800,RU,1
34,74,0,1,1,1,0,320,666,RU,0
34,75,0,1,0,0,0,320,600,RU,0
34,76,0,0,0,1,0,320,1266,RU,0
34,77,0,0,0,1,10,330,733,RU,1
34,78,0,1,1,1,0,330,700,RU,0
34,79,0,1,1,1,10,340,716,RU,1
34,80,0,1,1,1,10,350,1150,RU,1
34,81,0,0,0,1,10,360,683,RU,1
34,82,0,1,1,1,10,370,666,RU,1
34,83,0,1,1,1,10,380,700,RU,1
34,84,0,1,1,1,10,390,833,RU,1
34,85,0,0,0,1,0,390,566,RU,0
34,86,0,0,0,1,0,390,650,RU,0
34,87,0,0,0,1,10,400,566,RU,1
34,88,0,1,1,1,10,410,766,RU,1
34,89,0,1,1,1,0,410,683,RU,0
34,90,0,0,0,1,10,420,700,RU,1
34,91,0,1,1,1,10,430,600,RU,1
34,92,0,1,1,1,0,430,533,RU,0
34,93,0,0,0,1,0,430,916,RU,0
34,94,0,0,0,1,10,440,650,RU,1
34,95,0,1,1,1,0,440,600,RU,0
34,96,0,0,0,1,10,450,583,RU,1
34,97,0,1,1,1,10,460,600,RU,1
34,98,0,1,1,1,0,460,566,RU,0
34,99,0,0,1,0,0,460,683,RU,0
34,100,0,0,1,0,0,460,700,RU,0
34,101,1,0,1,0,10,470,866,RU,1
34,102,1,1,0,0,10,480,750,RU,1
34,103,1,1,0,0,10,490,1416,RU,1
34,104,1,1,0,0,0,490,700,RU,0
34,105,1,1,0,0,0,490,716,RU,0
34,106,1,0,1,0,0,490,600,RU,0
34,107,1,0,1,0,0,490,900,RU,0
34,108,1,1,1,1,0,490,516,RU,0
34,109,1,0,0,1,10,500,733,RU,1
34,110,1,0,1,0,0,500,816,RU,0
34,111,1,0,0,1,10,510,966,RU,1
34,112,1,0,0,1,10,520,750,RU,1
34,113,1,0,0,1,10,530,850,RU,1
34,114,1,1,1,1,10,540,1466,RU,1
34,115,1,1,1,1,0,540,883,RU,0
34,116,1,0,0,1,10,550,800,RU,1
34,117,1,0,0,1,10,560,750,RU,1
34,118,1,0,1,0,0,560,1383,RU,0
34,119,1,1,0,0,0,560,700,RU,0
34,120,1,1,0,0,10,570,1083,RU,1
34,121,1,1,0,0,10,580,750,RU,1
34,122,1,0,0,1,10,590,1083,RU,1
34,123,1,1,0,0,0,590,750,RU,0
34,124,1,1,1,1,0,590,900,RU,0
34,125,1,1,1,1,10,600,550,RU,1
34,126,1,0,1,0,0,600,1100,RU,0
34,127,1,1,1,1,10,610,683,RU,1
34,128,1,0,1,0,0,610,1166,RU,0
34,129,1,0,1,0,0,610,633,RU,0
34,130,1,1,0,0,10,620,966,RU,1
34,131,1,0,1,0,10,630,500,RU,1
34,132,1,0,1,0,10,640,583,RU,1
34,133,1,1,0,0,0,640,516,RU,0
34,134,1,1,0,0,0,640,583,RU,0
34,135,1,1,1,1,10,650,700,RU,1
34,136,1,1,0,0,10,660,616,RU,1
34,137,1,1,0,0,0,660,616,RU,0
34,138,1,1,1,1,0,660,600,RU,0
34,139,1,1,0,0,0,660,983,RU,0
34,140,1,1,0,0,0,660,583,RU,0
34,141,1,0,1,0,0,660,533,RU,0
34,142,1,0,1,0,0,660,500,RU,0
34,143,1,1,0,0,0,660,1350,RU,0
34,144,1,1,0,0,0,660,600,RU,0
34,145,1,1,1,1,10,670,900,RU,1
34,146,1,1,1,1,0,670,583,RU,0
34,147,1,0,1,0,10,680,783,RU,1
34,148,1,0,1,0,0,680,1183,RU,0
34,149,1,0,0,1,10,690,1383,RU,1
34,150,1,1,1,1,10,700,850,RU,1
34,151,1,1,0,0,0,700,933,RU,0
34,152,1,1,1,1,10,710,583,RU,1
34,153,1,0,0,1,10,720,766,RU,1
34,154,1,0,1,0,0,720,850,RU,0
34,155,1,1,1,1,0,720,633,RU,0
34,156,1,1,1,1,10,730,550,RU,1
34,157,1,0,1,0,10,740,800,RU,1
34,158,1,1,1,1,0,740,666,RU,0
34,159,1,1,0,0,0,740,833,RU,0
34,160,1,1,0,0,0,740,666,RU,0
34,161,1,0,1,0,0,740,833,RU,0
34,162,1,0,0,1,10,750,983,RU,1
34,163,1,0,0,1,0,750,750,RU,0
34,164,1,0,0,1,0,750,766,RU,0
34,165,1,1,1,1,10,760,566,RU,1
34,166,1,1,1,1,0,760,1316,RU,0
34,167,1,0,1,0,10,770,1350,RU,1
34,168,1,1,0,0,10,780,1716,RU,1
34,169,1,0,0,1,10,790,1416,RU,1
34,170,1,1,0,0,10,800,1633,RU,1
34,171,1,0,0,1,10,810,1950,RU,1
34,172,1,0,1,0,0,810,1250,RU,0
34,173,1,0,1,0,0,810,600,RU,0
34,174,1,0,0,1,10,820,716,RU,1
34,175,1,1,1,1,10,830,1133,RU,1
34,176,1,1,0,0,0,830,950,RU,0
34,177,1,0,1,0,0,830,500,RU,0
34,178,1,0,0,1,10,840,616,RU,1
34,179,1,0,1,0,0,840,700,RU,0
34,180,1,0,0,1,0,840,700,RU,0
34,181,1,1,0,0,0,840,966,RU,0
34,182,1,0,1,0,0,840,966,RU,0
34,183,1,0,1,0,10,850,966,RU,1
34,184,1,0,0,1,10,860,850,RU,1
34,185,1,0,0,1,10,870,816,RU,1
34,186,1,1,1,1,10,880,800,RU,1
34,187,1,0,0,1,10,890,1416,RU,1
34,188,1,0,1,0,10,900,1100,RU,1
34,189,1,1,0,0,10,910,1050,RU,1
34,190,1,0,1,0,10,920,783,RU,1
34,191,1,0,0,1,10,930,816,RU,1
34,192,1,1,0,0,0,930,866,RU,0
34,193,1,1,0,0,0,930,733,RU,0
34,194,1,1,0,0,10,940,866,RU,1
34,195,1,1,1,1,10,950,600,RU,1
34,196,1,1,0,0,0,950,1066,RU,0
34,197,1,0,0,1,10,960,783,RU,1
34,198,1,1,1,1,10,970,1016,RU,1
34,199,1,0,1,0,0,970,700,RU,0
34,200,1,0,1,0,0,970,616,RU,0
35,1,1,1,1,1,10,10,2532,RU,1
35,2,1,0,0,1,10,20,1567,RU,1
35,3,1,1,0,0,0,20,2099,RU,0
35,4,1,0,0,1,10,30,2332,RU,1
35,5,1,0,0,1,0,30,1527,RU,0
35,6,1,0,0,1,10,40,1583,RU,1
35,7,1,0,1,0,0,40,2283,RU,0
35,8,1,1,1,1,10,50,1383,RU,1
35,9,1,0,0,1,10,60,1150,RU,1
35,10,1,0,0,1,0,60,1366,RU,0
35,11,1,0,0,1,10,70,1133,RU,1
35,12,1,0,0,1,0,70,2450,RU,0
35,13,1,1,1,1,10,80,2400,RU,1
35,14,1,0,0,1,10,90,1150,RU,1
35,15,1,1,0,0,0,90,3250,RU,0
35,16,1,0,0,1,0,90,2150,RU,0
35,17,1,1,1,1,10,100,1383,RU,1
35,18,1,1,1,1,10,110,1633,RU,1
35,19,1,0,0,1,10,120,1233,RU,1
35,20,1,0,1,0,0,120,2483,RU,0
35,21,1,0,0,1,10,130,1883,RU,1
35,22,1,1,1,1,0,130,2283,RU,0
35,23,1,0,0,1,10,140,1400,RU,1
35,24,1,1,1,1,10,150,1166,RU,1
35,25,1,0,0,1,10,160,1150,RU,1
35,26,1,0,0,1,10,170,1050,RU,1
35,27,1,0,1,0,0,170,2683,RU,0
35,28,1,1,0,0,0,170,2166,RU,0
35,29,1,1,1,1,0,170,1716,RU,0
35,30,1,1,1,1,10,180,1450,RU,1
35,31,1,1,1,1,10,190,1716,RU,1
35,32,1,1,1,1,10,200,1000,RU,1
35,33,1,0,0,1,10,210,916,RU,1
35,34,1,1,1,1,10,220,3400,RU,1
35,35,1,1,1,1,10,230,1050,RU,1
35,36,1,1,1,1,10,240,1266,RU,1
35,37,1,1,1,1,0,240,1066,RU,0
35,38,1,0,0,1,0,240,983,RU,0
35,39,1,1,0,0,0,240,1183,RU,0
35,40,1,0,0,1,10,250,1666,RU,1
35,41,1,1,1,1,10,260,1316,RU,1
35,42,1,1,1,1,10,270,1583,RU,1
35,43,1,0,0,1,10,280,916,RU,1
35,44,1,1,1,1,10,290,1000,RU,1
35,45,1,1,1,1,0,290,966,RU,0
35,46,1,1,1,1,10,300,966,RU,1
35,47,1,1,1,1,10,310,1133,RU,1
35,48,1,1,1,1,10,320,1833,RU,1
35,49,1,1,1,1,10,330,2633,RU,1
35,50,1,1,1,1,10,340,1150,RU,1
35,51,1,0,0,1,10,350,1383,RU,1
35,52,1,1,0,0,0,350,3050,RU,0
35,53,1,0,0,1,10,360,1833,RU,1
35,54,1,1,1,1,10,370,1266,RU,1
35,55,1,1,1,1,0,370,1150,RU,0
35,56,1,0,0,1,10,380,766,RU,1
35,57,1,1,1,1,0,380,2033,RU,0
35,58,1,0,0,1,10,390,816,RU,1
35,59,1,0,0,1,0,390,1233,RU,0
35,60,1,0,0,1,10,400,1450,RU,1
35,61,1,0,0,1,10,410,1516,RU,1
35,62,1,0,0,1,10,420,800,RU,1
35,63,1,1,1,1,10,430,983,RU,1
35,64,1,1,1,1,10,440,2683,RU,1
35,65,1,1,1,1,0,440,866,RU,0
35,66,1,0,0,1,10,450,1833,RU,1
35,67,1,0,0,1,10,460,1250,RU,1
35,68,1,1,0,0,0,460,2566,RU,0
35,69,1,0,0,1,0,460,950,RU,0
35,70,1,1,1,1,0,460,950,RU,0
35,71,1,0,0,1,0,460,866,RU,0
35,72,1,1,1,1,10,470,1633,RU,1
35,73,1,0,0,1,10,480,1016,RU,1
35,74,1,0,0,1,0,480,950,RU,0
35,75,1,0,0,1,10,490,900,RU,1
35,76,1,1,1,1,0,490,1066,RU,0
35,77,1,0,1,0,10,500,1800,RU,1
35,78,1,1,0,0,0,500,1400,RU,0
35,79,1,1,1,1,0,500,850,RU,0
35,80,1,1,1,1,0,500,933,RU,0
35,81,1,1,1,1,10,510,866,RU,1
35,82,1,1,1,1,10,520,716,RU,1
35,83,1,1,1,1,0,520,933,RU,0
35,84,1,0,0,1,10,530,983,RU,1
35,85,1,1,1,1,0,530,700,RU,0
35,86,1,1,0,0,0,530,850,RU,0
35,87,1,0,0,1,10,540,1200,RU,1
35,88,1,0,0,1,0,540,733,RU,0
35,89,1,0,1,0,10,550,816,RU,1
35,90,1,0,1,0,10,560,900,RU,1
35,91,1,0,1,0,0,560,850,RU,0
35,92,1,0,0,1,10,570,1583,RU,1
35,93,1,0,0,1,10,580,850,RU,1
35,94,1,0,0,1,10,590,783,RU,1
35,95,1,1,0,0,0,590,1416,RU,0
35,96,1,0,0,1,10,600,716,RU,1
35,97,1,0,0,1,10,610,1416,RU,1
35,98,1,1,1,1,10,620,4100,RU,1
35,99,1,1,1,1,10,630,766,RU,1
35,100,1,0,0,1,10,640,850,RU,1
35,101,0,1,0,0,0,640,1366,RU,0
35,102,0,0,1,0,10,650,850,RU,1
35,103,0,1,0,0,0,650,916,RU,0
35,104,0,0,1,0,10,660,750,RU,1
35,105,0,0,1,0,0,660,1016,RU,0
35,106,0,1,0,0,0,660,883,RU,0
35,107,0,1,0,0,10,670,883,RU,1
35,108,0,0,1,0,0,670,900,RU,0
35,109,0,1,1,1,10,680,933,RU,1
35,110,0,0,0,1,10,690,866,RU,1
35,111,0,1,0,0,0,690,916,RU,0
35,112,0,1,1,1,10,700,1733,RU,1
35,113,0,0,0,1,0,700,1016,RU,0
35,114,0,0,1,0,0,700,2200,RU,0
35,115,0,0,0,1,0,700,1733,RU,0
35,116,0,0,0,1,10,710,1266,RU,1
35,117,0,1,1,1,10,720,1450,RU,1
35,118,0,0,0,1,10,730,1000,RU,1
35,119,0,1,1,1,10,740,1316,RU,1
35,120,0,1,0,0,0,740,1133,RU,0
35,121,0,1,1,1,10,750,1500,RU,1
35,122,0,0,0,1,10,760,1383,RU,1
35,123,0,0,0,1,0,760,850,RU,0
35,124,0,0,0,1,0,760,1050,RU,0
35,125,0,0,0,1,0,760,1100,RU,0
35,126,0,0,0,1,0,760,1250,RU,0
35,127,0,0,0,1,10,770,1266,RU,1
35,128,0,0,1,0,0,770,833,RU,0
35,129,0,0,1,0,0,770,1066,RU,0
35,130,0,0,1,0,0,770,766,RU,0
35,131,0,0,0,1,0,770,916,RU,0
35,132,0,0,1,0,0,770,2216,RU,0
35,133,0,1,1,1,0,770,2183,RU,0
35,134,0,0,1,0,0,770,950,RU,0
35,135,0,1,0,0,10,780,816,RU,1
35,136,0,1,0,0,10,790,816,RU,1
35,137,0,1,0,0,0,790,733,RU,0
35,138,0,1,1,1,10,800,950,RU,1
35,139,0,0,1,0,0,800,2500,RU,0
35,140,0,0,1,0,10,810,850,RU,1
35,141,0,0,0,1,10,820,1000,RU,1
35,142,0,1,1,1,0,820,666,RU,0
35,143,0,0,1,0,0,820,633,RU,0
35,144,0,1,1,1,10,830,766,RU,1
35,145,0,0,0,1,10,840,850,RU,1
35,146,0,1,1,1,10,850,833,RU,1
35,147,0,1,1,1,0,850,900,RU,0
35,148,0,1,0,0,0,850,1666,RU,0
35,149,0,1,1,1,10,860,933,RU,1
35,150,0,0,0,1,10,870,700,RU,1
35,151,0,1,1,1,10,880,783,RU,1
35,152,0,1,0,0,0,880,700,RU,0
35,153,0,1,1,1,10,890,1366,RU,1
35,154,0,1,1,1,10,900,933,RU,1
35,155,0,1,1,1,10,910,1700,RU,1
35,156,0,1,1,1,10,920,716,RU,1
35,157,0,0,0,1,10,930,1000,RU,1
35,158,0,1,1,1,10,940,1433,RU,1
35,159,0,0,0,1,10,950,966,RU,1
35,160,0,1,1,1,10,960,1000,RU,1
35,161,0,0,0,1,0,960,883,RU,0
35,162,0,0,0,1,0,960,766,RU,0
35,163,0,0,1,0,0,960,1200,RU,0
35,164,0,1,1,1,10,970,2716,RU,1
35,165,0,1,1,1,0,970,1000,RU,0
35,166,0,1,1,1,10,980,950,RU,1
35,167,0,1,1,1,10,990,833,RU,1
35,168,0,0,0,1,10,1000,850,RU,1
35,169,0,1,1,1,0,1000,700,RU,0
35,170,0,1,1,1,10,1010,750,RU,1
35,171,0,0,0,1,10,1020,866,RU,1
35,172,0,1,1,1,10,1030,783,RU,1
35,173,0,0,0,1,0,1030,1283,RU,0
35,174,0,1,1,1,0,1030,1150,RU,0
35,175,0,0,0,1,10,1040,1150,RU,1
35,176,0,0,0,1,0,1040,1350,RU,0
35,177,0,1,1,1,10,1050,883,RU,1
35,178,0,0,0,1,10,1060,700,RU,1
35,179,0,0,0,1,10,1070,1200,RU,1
35,180,0,1,1,1,10,1080,800,RU,1
35,181,0,0,0,1,10,1090,1016,RU,1
35,182,0,1,1,1,0,1090,1016,RU,0
35,183,0,1,1,1,10,1100,1033,RU,1
35,184,0,1,1,1,10,1110,816,RU,1
35,185,0,0,0,1,10,1120,833,RU,1
35,186,0,0,0,1,0,1120,933,RU,0
35,187,0,0,0,1,10,1130,1016,RU,1
35,188,0,0,0,1,10,1140,1366,RU,1
35,189,0,1,1,1,10,1150,1050,RU,1
35,190,0,1,1,1,10,1160,866,RU,1
35,191,0,1,0,0,10,1170,600,RU,1
35,192,0,0,0,1,0,1170,1116,RU,0
35,193,0,0,0,1,0,1170,816,RU,0
35,194,0,1,1,1,0,1170,833,RU,0
35,195,0,0,0,1,10,1180,966,RU,1
35,196,0,0,0,1,0,1180,1600,RU,0
35,197,0,1,1,1,0,1180,900,RU,0
35,198,0,1,1,1,10,1190,2000,RU,1
