"","SubNo","TrialNo","Mapping","State","Resp","Acc","Reward","Balance","ReactionTime","UncerCond","RewardedOrNot","RewardProp_WTA","RewardProp_PWRL","RewardProp_BISAW","RewardSucc_WTA","RewardSucc_PWRL","RewardSucc_BISAW","RewardFail_WTA","RewardFail_PWRL","RewardFail_BISAW"
"4858",25,58,1,1,0,0,0,400,816,"SU",0,0.7,0.71,0.75,70,71,75,30,29,25
"4859",25,59,1,0,0,1,10,410,750,"SU",1,0.73,0.76,0.68,73,76,68,27,24,32
"4860",25,60,1,1,1,1,10,420,1650,"SU",1,0.66,0.68,0.75,66,68,75,34,32,25
"4861",25,61,1,1,0,0,0,420,1816,"SU",0,0.65,0.68,0.79,65,68,79,35,32,21
"4862",25,62,1,1,0,0,0,420,1333,"SU",0,0.69,0.75,0.77,69,75,77,31,25,23
"4863",25,63,1,1,1,1,10,430,1266,"SU",1,0.68,0.66,0.67,68,66,67,32,34,33
"4864",25,64,1,0,0,1,10,440,1183,"SU",1,0.72,0.73,0.72,72,73,72,28,27,28
"4865",25,65,1,0,0,1,10,450,1616,"SU",1,0.71,0.68,0.72,71,68,72,29,32,28
"4866",25,66,1,1,0,0,0,450,1300,"SU",0,0.62,0.73,0.69,62,73,69,38,27,31
"4867",25,67,1,0,0,1,10,460,1166,"SU",1,0.65,0.77,0.74,65,77,74,35,23,26
"4868",25,68,1,0,0,1,10,470,2150,"SU",1,0.71,0.72,0.68,71,72,68,29,28,32
"4869",25,69,1,1,1,1,10,480,900,"SU",1,0.66,0.59,0.8,66,59,80,34,41,20
"4870",25,70,1,1,1,1,10,490,1216,"SU",1,0.67,0.75,0.69,67,75,69,33,25,31
"4871",25,71,1,0,0,1,10,500,2133,"SU",1,0.72,0.7,0.7,72,70,70,28,30,30
"4872",25,72,1,1,1,1,10,510,916,"SU",1,0.68,0.75,0.77,68,75,77,32,25,23
"4873",25,73,1,1,1,1,10,520,933,"SU",1,0.79,0.74,0.77,79,74,77,21,26,23
"4874",25,74,1,0,0,1,10,530,1350,"SU",1,0.66,0.7,0.7,66,70,70,34,30,30
"4875",25,75,1,0,0,1,10,540,1300,"SU",1,0.6,0.68,0.74,60,68,74,40,32,26
"4876",25,76,1,1,0,0,0,540,1183,"SU",0,0.71,0.69,0.72,71,69,72,29,31,28
"4877",25,77,1,1,0,0,0,540,3066,"SU",0,0.7,0.69,0.77,70,69,77,30,31,23
"4878",25,78,1,1,1,1,10,550,1350,"SU",1,0.72,0.69,0.79,72,69,79,28,31,21
"4879",25,79,1,0,1,0,0,550,3033,"SU",0,0.74,0.78,0.72,74,78,72,26,22,28
"4880",25,80,1,1,1,1,10,560,1066,"SU",1,0.74,0.66,0.72,74,66,72,26,34,28
"4881",25,81,1,1,1,1,10,570,1316,"SU",1,0.7,0.75,0.68,70,75,68,30,25,32
"4882",25,82,1,1,1,1,10,580,1666,"SU",1,0.65,0.75,0.68,65,75,68,35,25,32
"4883",25,83,1,0,0,1,10,590,616,"SU",1,0.69,0.67,0.79,69,67,79,31,33,21
"4884",25,84,1,0,0,1,10,600,1033,"SU",1,0.73,0.64,0.7,73,64,70,27,36,30
"4885",25,85,1,0,0,1,10,610,750,"SU",1,0.7,0.67,0.8,70,67,80,30,33,20
"4886",25,86,1,1,0,0,0,610,633,"SU",0,0.66,0.71,0.74,66,71,74,34,29,26
"4887",25,87,1,0,0,1,10,620,2616,"SU",1,0.73,0.71,0.79,73,71,79,27,29,21
"4888",25,88,1,1,1,1,10,630,1133,"SU",1,0.68,0.71,0.63,68,71,63,32,29,37
"4889",25,89,1,0,1,0,0,630,1100,"SU",0,0.76,0.65,0.75,76,65,75,24,35,25
"4890",25,90,1,0,0,1,10,640,1050,"SU",1,0.71,0.69,0.67,71,69,67,29,31,33
"4891",25,91,1,1,1,1,10,650,900,"SU",1,0.75,0.7,0.67,75,70,67,25,30,33
"4892",25,92,1,0,1,0,0,650,1650,"SU",0,0.76,0.68,0.74,76,68,74,24,32,26
"4893",25,93,1,0,0,1,10,660,1266,"SU",1,0.67,0.65,0.79,67,65,79,33,35,21
"4894",25,94,1,0,0,1,10,670,950,"SU",1,0.76,0.71,0.74,76,71,74,24,29,26
"4895",25,95,1,0,0,1,10,680,883,"SU",1,0.75,0.69,0.78,75,69,78,25,31,22
"4896",25,96,1,1,1,1,10,690,750,"SU",1,0.77,0.67,0.74,77,67,74,23,33,26
"4897",25,97,1,0,0,1,10,700,4466,"SU",1,0.72,0.67,0.72,72,67,72,28,33,28
"4898",25,98,1,1,1,1,10,710,2333,"SU",1,0.65,0.74,0.74,65,74,74,35,26,26
"4899",25,99,1,1,1,1,10,720,933,"SU",1,0.71,0.72,0.8,71,72,80,29,28,20
"4900",25,100,1,1,0,0,0,720,2283,"SU",0,0.66,0.66,0.78,66,66,78,34,34,22
"4901",25,101,0,1,0,0,0,720,1116,"SU",0,0.3,0.24,0.2,30,24,20,70,76,80
"4902",25,102,0,0,1,0,0,720,950,"SU",0,0.3,0.29,0.25,30,29,25,70,71,75
"4903",25,103,0,1,0,0,0,720,1866,"SU",0,0.22,0.34,0.32,22,34,32,78,66,68
"4904",25,104,0,1,1,1,10,730,1716,"SU",1,0.29,0.22,0.24,29,22,24,71,78,76
"4905",25,105,0,1,1,1,10,740,750,"SU",1,0.43,0.38,0.42,43,38,42,57,62,58
"4906",25,106,0,0,1,0,0,740,700,"SU",0,0.24,0.34,0.42,24,34,42,76,66,58
"4907",25,107,0,1,1,1,10,750,3700,"SU",1,0.23,0.29,0.39,23,29,39,77,71,61
"4908",25,108,0,1,1,1,10,760,683,"SU",1,0.35,0.27,0.43,35,27,43,65,73,57
"4909",25,109,0,0,1,0,0,760,733,"SU",0,0.35,0.25,0.4,35,25,40,65,75,60
"4910",25,110,0,0,1,0,0,760,766,"SU",0,0.29,0.31,0.41,29,31,41,71,69,59
"4911",25,111,0,0,1,0,0,760,700,"SU",0,0.35,0.25,0.37,35,25,37,65,75,63
"4912",25,112,0,0,1,0,0,760,866,"SU",0,0.4,0.4,0.38,40,40,38,60,60,62
"4913",25,113,0,1,0,0,0,760,700,"SU",0,0.38,0.29,0.42,38,29,42,62,71,58
"4914",25,114,0,0,1,0,0,760,733,"SU",0,0.44,0.28,0.43,44,28,43,56,72,57
"4915",25,115,0,1,0,0,0,760,1416,"SU",0,0.33,0.35,0.5,33,35,50,67,65,50
"4916",25,116,0,1,1,1,10,770,1533,"SU",1,0.34,0.24,0.51,34,24,51,66,76,49
"4917",25,117,0,1,1,1,10,780,733,"SU",1,0.31,0.4,0.37,31,40,37,69,60,63
"4918",25,118,0,1,0,0,0,780,1066,"SU",0,0.33,0.42,0.49,33,42,49,67,58,51
"4919",25,119,0,0,1,0,0,780,983,"SU",0,0.43,0.33,0.42,43,33,42,57,67,58
"4920",25,120,0,0,0,1,10,790,933,"SU",1,0.41,0.27,0.51,41,27,51,59,73,49
"4921",25,121,0,0,1,0,0,790,866,"SU",0,0.41,0.4,0.38,41,40,38,59,60,62
"4922",25,122,0,0,0,1,10,800,3766,"SU",1,0.45,0.43,0.48,45,43,48,55,57,52
"4923",25,123,0,0,0,1,10,810,3483,"SU",1,0.42,0.43,0.48,42,43,48,58,57,52
"4924",25,124,0,1,1,1,10,820,850,"SU",1,0.35,0.4,0.42,35,40,42,65,60,58
"4925",25,125,0,0,1,0,0,820,4166,"SU",0,0.42,0.46,0.51,42,46,51,58,54,49
"4926",25,126,0,1,0,0,0,820,2500,"SU",0,0.51,0.35,0.55,51,35,55,49,65,45
"4927",25,127,0,1,1,1,10,830,783,"SU",1,0.36,0.41,0.45,36,41,45,64,59,55
"4928",25,128,0,0,1,0,0,830,3083,"SU",0,0.4,0.48,0.43,40,48,43,60,52,57
"4929",25,129,0,1,1,1,10,840,3383,"SU",1,0.35,0.48,0.52,35,48,52,65,52,48
"4930",25,130,0,0,0,1,10,850,1483,"SU",1,0.44,0.46,0.52,44,46,52,56,54,48
"4931",25,131,0,1,0,0,0,850,850,"SU",0,0.46,0.44,0.45,46,44,45,54,56,55
"4932",25,132,0,0,1,0,0,850,1200,"SU",0,0.32,0.59,0.5,32,59,50,68,41,50
"4933",25,133,0,1,0,0,0,850,1466,"SU",0,0.47,0.45,0.57,47,45,57,53,55,43
"4934",25,134,0,0,0,1,10,860,1750,"SU",1,0.36,0.47,0.41,36,47,41,64,53,59
"4935",25,135,0,0,1,0,0,860,1166,"SU",0,0.44,0.5,0.49,44,50,49,56,50,51
"4936",25,136,0,1,1,1,10,870,1583,"SU",1,0.51,0.59,0.41,51,59,41,49,41,59
"4937",25,137,0,1,0,0,0,870,1316,"SU",0,0.47,0.57,0.49,47,57,49,53,43,51
"4938",25,138,0,0,1,0,0,870,916,"SU",0,0.5,0.61,0.53,50,61,53,50,39,47
"4939",25,139,0,1,0,0,0,870,1766,"SU",0,0.41,0.56,0.58,41,56,58,59,44,42
"4940",25,140,0,0,1,0,0,870,1216,"SU",0,0.53,0.49,0.49,53,49,49,47,51,51
"4941",25,141,0,1,0,0,0,870,900,"SU",0,0.5,0.54,0.52,50,54,52,50,46,48
"4942",25,142,0,1,1,1,10,880,1466,"SU",1,0.37,0.55,0.57,37,55,57,63,45,43
"4943",25,143,0,1,0,0,0,880,1100,"SU",0,0.44,0.57,0.47,44,57,47,56,43,53
"4944",25,144,0,1,0,0,0,880,1683,"SU",0,0.47,0.48,0.52,47,48,52,53,52,48
"4945",25,145,0,1,1,1,10,890,1900,"SU",1,0.58,0.62,0.5,58,62,50,42,38,50
"4946",25,146,0,1,1,1,10,900,950,"SU",1,0.48,0.7,0.43,48,70,43,52,30,57
"4947",25,147,0,1,0,0,0,900,1183,"SU",0,0.54,0.64,0.52,54,64,52,46,36,48
"4948",25,148,0,1,0,0,0,900,1733,"SU",0,0.61,0.63,0.55,61,63,55,39,37,45
"4949",25,149,0,1,1,1,10,910,2650,"SU",1,0.55,0.57,0.52,55,57,52,45,43,48
"4950",25,150,0,1,0,0,0,910,3250,"SU",0,0.54,0.6,0.62,54,60,62,46,40,38
"4951",25,151,0,0,0,1,10,920,800,"SU",1,0.45,0.54,0.54,45,54,54,55,46,46
"4952",25,152,0,1,0,0,0,920,1083,"SU",0,0.63,0.59,0.54,63,59,54,37,41,46
"4953",25,153,0,0,1,0,0,920,800,"SU",0,0.48,0.54,0.48,48,54,48,52,46,52
"4954",25,154,0,1,0,0,0,920,883,"SU",0,0.63,0.6,0.55,63,60,55,37,40,45
"4955",25,155,0,0,1,0,0,920,1250,"SU",0,0.42,0.53,0.44,42,53,44,58,47,56
"4956",25,156,0,1,0,0,0,920,1166,"SU",0,0.52,0.56,0.57,52,56,57,48,44,43
"4957",25,157,0,1,0,0,0,920,1400,"SU",0,0.6,0.61,0.53,60,61,53,40,39,47
"4958",25,158,0,0,1,0,0,920,1283,"SU",0,0.58,0.51,0.49,58,51,49,42,49,51
"4959",25,159,0,0,1,0,0,920,1483,"SU",0,0.51,0.54,0.53,51,54,53,49,46,47
"4960",25,160,0,0,0,1,10,930,716,"SU",1,0.54,0.56,0.59,54,56,59,46,44,41
"4961",25,161,0,0,0,1,10,940,766,"SU",1,0.49,0.54,0.62,49,54,62,51,46,38
"4962",25,162,0,0,0,1,10,950,733,"SU",1,0.57,0.53,0.61,57,53,61,43,47,39
"4963",25,163,0,1,1,1,10,960,1350,"SU",1,0.53,0.61,0.54,53,61,54,47,39,46
"4964",25,164,0,1,1,1,10,970,1683,"SU",1,0.53,0.57,0.5,53,57,50,47,43,50
"4965",25,165,0,0,0,1,10,980,850,"SU",1,0.49,0.53,0.47,49,53,47,51,47,53
"4966",25,166,0,0,0,1,10,990,1800,"SU",1,0.61,0.54,0.55,61,54,55,39,46,45
"4967",25,167,0,1,1,1,10,1000,1266,"SU",1,0.62,0.56,0.54,62,56,54,38,44,46
"4968",25,168,0,1,0,0,0,1000,1250,"SU",0,0.63,0.62,0.61,63,62,61,37,38,39
"4969",25,169,0,0,1,0,0,1000,2200,"SU",0,0.56,0.5,0.49,56,50,49,44,50,51
"4970",25,170,0,1,1,1,10,1010,1516,"SU",1,0.6,0.56,0.58,60,56,58,40,44,42
"4971",25,171,0,0,0,1,10,1020,1283,"SU",1,0.48,0.6,0.6,48,60,60,52,40,40
"4972",25,172,0,0,0,1,10,1030,1266,"SU",1,0.6,0.55,0.53,60,55,53,40,45,47
"4973",25,173,0,0,1,0,0,1030,1883,"SU",0,0.58,0.61,0.65,58,61,65,42,39,35
"4974",25,174,0,0,0,1,10,1040,1433,"SU",1,0.6,0.54,0.61,60,54,61,40,46,39
"4975",25,175,0,0,1,0,0,1040,4333,"SU",0,0.67,0.56,0.66,67,56,66,33,44,34
"4976",25,176,0,1,1,1,10,1050,1183,"SU",1,0.54,0.53,0.53,54,53,53,46,47,47
"4977",25,177,0,0,0,1,10,1060,1066,"SU",1,0.58,0.57,0.61,58,57,61,42,43,39
"4978",25,178,0,0,0,1,10,1070,883,"SU",1,0.64,0.57,0.57,64,57,57,36,43,43
"4979",25,179,0,0,1,0,0,1070,2600,"SU",0,0.63,0.52,0.57,63,52,57,37,48,43
"4980",25,180,0,0,0,1,10,1080,716,"SU",1,0.61,0.57,0.57,61,57,57,39,43,43
"4981",25,181,0,0,0,1,10,1090,2316,"SU",1,0.58,0.58,0.66,58,58,66,42,42,34
"4982",25,182,0,1,1,1,10,1100,1350,"SU",1,0.64,0.52,0.54,64,52,54,36,48,46
"4983",25,183,0,1,1,1,10,1110,1100,"SU",1,0.69,0.48,0.63,69,48,63,31,52,37
"4984",25,184,0,0,1,0,0,1110,1400,"SU",0,0.68,0.59,0.52,68,59,52,32,41,48
"4985",25,185,0,1,0,0,0,1110,5316,"SU",0,0.69,0.57,0.61,69,57,61,31,43,39
"4986",25,186,0,1,1,1,10,1120,1050,"SU",1,0.69,0.58,0.56,69,58,56,31,42,44
"4987",25,187,0,0,1,0,0,1120,616,"SU",0,0.64,0.56,0.51,64,56,51,36,44,49
"4988",25,188,0,0,0,1,10,1130,1316,"SU",1,0.57,0.59,0.57,57,59,57,43,41,43
"4989",25,189,0,1,1,1,10,1140,1383,"SU",1,0.63,0.55,0.6,63,55,60,37,45,40
"4990",25,190,0,0,1,0,0,1140,4100,"SU",0,0.71,0.59,0.63,71,59,63,29,41,37
"4991",25,191,0,0,0,1,10,1150,900,"SU",1,0.6,0.57,0.5,60,57,50,40,43,50
"4992",25,192,0,1,1,1,10,1160,2033,"SU",1,0.66,0.48,0.62,66,48,62,34,52,38
"4993",25,193,0,0,0,1,10,1170,1700,"SU",1,0.71,0.65,0.65,71,65,65,29,35,35
"4994",25,194,0,1,0,0,0,1170,2450,"SU",0,0.61,0.54,0.58,61,54,58,39,46,42
"4995",25,195,0,1,0,0,0,1170,916,"SU",0,0.65,0.62,0.58,65,62,58,35,38,42
"4996",25,196,0,0,1,0,0,1170,1900,"SU",0,0.59,0.48,0.54,59,48,54,41,52,46
"4997",25,197,0,1,1,1,10,1180,1916,"SU",1,0.61,0.49,0.64,61,49,64,39,51,36
"4998",25,198,0,0,0,1,10,1190,2383,"SU",1,0.6,0.55,0.53,60,55,53,40,45,47
"4999",25,199,0,1,0,0,0,1190,1133,"SU",0,0.65,0.63,0.65,65,63,65,35,37,35
"5000",25,200,0,0,0,1,10,1200,3133,"SU",1,0.62,0.48,0.6,62,48,60,38,52,40
"5001",26,1,0,0,0,1,10,10,3036,"SU",1,0.52,0.43,0.54,52,43,54,48,57,46
"5002",26,2,0,0,0,1,10,20,1099,"SU",1,0.59,0.53,0.64,59,53,64,41,47,36
"5003",26,3,0,1,0,0,0,20,583,"SU",0,0.43,0.46,0.51,43,46,51,57,54,49
"5004",26,4,0,1,0,0,0,20,916,"SU",0,0.56,0.58,0.61,56,58,61,44,42,39
"5005",26,5,0,0,1,0,0,20,1016,"SU",0,0.58,0.61,0.67,58,61,67,42,39,33
"5006",26,6,0,0,1,0,0,20,2650,"SU",0,0.6,0.6,0.69,60,60,69,40,40,31
"5007",26,7,0,0,0,1,10,30,1566,"SU",1,0.69,0.63,0.73,69,63,73,31,37,27
"5008",26,8,0,1,1,1,10,40,1533,"SU",1,0.66,0.48,0.68,66,48,68,34,52,32
"5009",26,9,0,1,1,1,10,50,800,"SU",1,0.66,0.61,0.66,66,61,66,34,39,34
"5010",26,10,0,0,0,1,10,60,1166,"SU",1,0.69,0.6,0.8,69,60,80,31,40,20
"5011",26,11,0,0,0,1,10,70,1300,"SU",1,0.72,0.63,0.8,72,63,80,28,37,20
"5012",26,12,0,0,1,0,0,70,900,"SU",0,0.68,0.76,0.68,68,76,68,32,24,32
"5013",26,13,0,1,0,0,0,70,2350,"SU",0,0.66,0.58,0.76,66,58,76,34,42,24
"5014",26,14,0,1,1,1,10,80,1183,"SU",1,0.71,0.64,0.72,71,64,72,29,36,28
"5015",26,15,0,0,1,0,0,80,983,"SU",0,0.7,0.7,0.72,70,70,72,30,30,28
"5016",26,16,0,0,1,0,0,80,900,"SU",0,0.76,0.69,0.68,76,69,68,24,31,32
"5017",26,17,0,0,0,1,10,90,1316,"SU",1,0.73,0.62,0.75,73,62,75,27,38,25
"5018",26,18,0,0,0,1,10,100,1016,"SU",1,0.68,0.74,0.75,68,74,75,32,26,25
"5019",26,19,0,0,0,1,10,110,1950,"SU",1,0.69,0.65,0.74,69,65,74,31,35,26
"5020",26,20,0,0,0,1,10,120,1183,"SU",1,0.73,0.63,0.71,73,63,71,27,37,29
"5021",26,21,0,1,1,1,10,130,766,"SU",1,0.68,0.68,0.75,68,68,75,32,32,25
"5022",26,22,0,1,1,1,10,140,950,"SU",1,0.71,0.67,0.72,71,67,72,29,33,28
"5023",26,23,0,0,1,0,0,140,983,"SU",0,0.76,0.63,0.72,76,63,72,24,37,28
"5024",26,24,0,1,1,1,10,150,1333,"SU",1,0.65,0.78,0.74,65,78,74,35,22,26
"5025",26,25,0,1,1,1,10,160,1167,"SU",1,0.77,0.63,0.76,77,63,76,23,37,24
"5026",26,26,0,1,1,1,10,170,633,"SU",1,0.67,0.65,0.77,67,65,77,33,35,23
"5027",26,27,0,1,1,1,10,180,733,"SU",1,0.7,0.71,0.73,70,71,73,30,29,27
"5028",26,28,0,1,1,1,10,190,833,"SU",1,0.64,0.69,0.63,64,69,63,36,31,37
"5029",26,29,0,0,0,1,10,200,550,"SU",1,0.68,0.7,0.74,68,70,74,32,30,26
"5030",26,30,0,0,1,0,0,200,1116,"SU",0,0.71,0.75,0.74,71,75,74,29,25,26
"5031",26,31,0,1,0,0,0,200,833,"SU",0,0.72,0.75,0.79,72,75,79,28,25,21
"5032",26,32,0,1,1,1,10,210,833,"SU",1,0.81,0.66,0.79,81,66,79,19,34,21
"5033",26,33,0,0,0,1,10,220,1100,"SU",1,0.69,0.74,0.82,69,74,82,31,26,18
"5034",26,34,0,1,1,1,10,230,833,"SU",1,0.77,0.74,0.71,77,74,71,23,26,29
"5035",26,35,0,0,0,1,10,240,750,"SU",1,0.82,0.69,0.79,82,69,79,18,31,21
"5036",26,36,0,1,1,1,10,250,883,"SU",1,0.66,0.74,0.7,66,74,70,34,26,30
"5037",26,37,0,1,0,0,0,250,1016,"SU",0,0.73,0.72,0.73,73,72,73,27,28,27
"5038",26,38,0,0,0,1,10,260,1016,"SU",1,0.63,0.71,0.68,63,71,68,37,29,32
"5039",26,39,0,0,1,0,0,260,800,"SU",0,0.76,0.73,0.79,76,73,79,24,27,21
"5040",26,40,0,0,0,1,10,270,1250,"SU",1,0.74,0.69,0.65,74,69,65,26,31,35
"5041",26,41,0,0,1,0,0,270,1050,"SU",0,0.66,0.74,0.78,66,74,78,34,26,22
"5042",26,42,0,1,0,0,0,270,1266,"SU",0,0.68,0.72,0.8,68,72,80,32,28,20
"5043",26,43,0,1,1,1,10,280,1416,"SU",1,0.74,0.72,0.73,74,72,73,26,28,27
"5044",26,44,0,0,0,1,10,290,516,"SU",1,0.74,0.65,0.72,74,65,72,26,35,28
"5045",26,45,0,1,0,0,0,290,1816,"SU",0,0.72,0.68,0.79,72,68,79,28,32,21
"5046",26,46,0,1,1,1,10,300,1050,"SU",1,0.73,0.59,0.73,73,59,73,27,41,27
"5047",26,47,0,1,0,0,0,300,616,"SU",0,0.69,0.72,0.75,69,72,75,31,28,25
"5048",26,48,0,1,1,1,10,310,667,"SU",1,0.8,0.71,0.71,80,71,71,20,29,29
"5049",26,49,0,1,0,0,0,310,1016,"SU",0,0.81,0.76,0.61,81,76,61,19,24,39
"5050",26,50,0,0,0,1,10,320,1933,"SU",1,0.71,0.66,0.72,71,66,72,29,34,28
"5051",26,51,0,1,1,1,10,330,2566,"SU",1,0.65,0.63,0.8,65,63,80,35,37,20
"5052",26,52,0,0,0,1,10,340,1100,"SU",1,0.71,0.69,0.7,71,69,70,29,31,30
"5053",26,53,0,0,0,1,10,350,933,"SU",1,0.77,0.76,0.72,77,76,72,23,24,28
"5054",26,54,0,0,1,0,0,350,1033,"SU",0,0.74,0.72,0.7,74,72,70,26,28,30
"5055",26,55,0,1,0,0,0,350,716,"SU",0,0.68,0.78,0.68,68,78,68,32,22,32
"5056",26,56,0,1,1,1,10,360,1166,"SU",1,0.75,0.72,0.7,75,72,70,25,28,30
"5057",26,57,0,1,1,1,10,370,950,"SU",1,0.67,0.63,0.67,67,63,67,33,37,33
"5058",26,58,0,1,0,0,0,370,1033,"SU",0,0.71,0.72,0.77,71,72,77,29,28,23
"5059",26,59,0,1,0,0,0,370,716,"SU",0,0.73,0.74,0.73,73,74,73,27,26,27
"5060",26,60,0,0,0,1,10,380,1500,"SU",1,0.68,0.7,0.7,68,70,70,32,30,30
"5061",26,61,0,0,0,1,10,390,616,"SU",1,0.73,0.66,0.72,73,66,72,27,34,28
"5062",26,62,0,0,0,1,10,400,700,"SU",1,0.73,0.71,0.75,73,71,75,27,29,25
"5063",26,63,0,0,1,0,0,400,966,"SU",0,0.81,0.82,0.76,81,82,76,19,18,24
"5064",26,64,0,0,0,1,10,410,1116,"SU",1,0.71,0.73,0.73,71,73,73,29,27,27
"5065",26,65,0,0,0,1,10,420,1300,"SU",1,0.7,0.71,0.8,70,71,80,30,29,20
"5066",26,66,0,1,1,1,10,430,1166,"SU",1,0.7,0.73,0.76,70,73,76,30,27,24
"5067",26,67,0,1,1,1,10,440,633,"SU",1,0.81,0.77,0.82,81,77,82,19,23,18
"5068",26,68,0,1,1,1,10,450,750,"SU",1,0.69,0.7,0.71,69,70,71,31,30,29
"5069",26,69,0,1,1,1,10,460,866,"SU",1,0.72,0.7,0.72,72,70,72,28,30,28
"5070",26,70,0,0,1,0,0,460,800,"SU",0,0.78,0.66,0.74,78,66,74,22,34,26
"5071",26,71,0,0,1,0,0,460,1283,"SU",0,0.71,0.76,0.69,71,76,69,29,24,31
"5072",26,72,0,0,0,1,10,470,500,"SU",1,0.72,0.71,0.75,72,71,75,28,29,25
"5073",26,73,0,1,1,1,10,480,616,"SU",1,0.73,0.77,0.65,73,77,65,27,23,35
"5074",26,74,0,0,0,1,10,490,600,"SU",1,0.69,0.71,0.72,69,71,72,31,29,28
"5075",26,75,0,1,1,1,10,500,566,"SU",1,0.65,0.71,0.73,65,71,73,35,29,27
"5076",26,76,0,0,0,1,10,510,733,"SU",1,0.72,0.66,0.71,72,66,71,28,34,29
"5077",26,77,0,1,1,1,10,520,1166,"SU",1,0.75,0.64,0.66,75,64,66,25,36,34
"5078",26,78,0,1,1,1,10,530,866,"SU",1,0.74,0.68,0.74,74,68,74,26,32,26
"5079",26,79,0,0,0,1,10,540,666,"SU",1,0.78,0.72,0.77,78,72,77,22,28,23
"5080",26,80,0,0,0,1,10,550,600,"SU",1,0.75,0.66,0.66,75,66,66,25,34,34
"5081",26,81,0,0,0,1,10,560,683,"SU",1,0.77,0.67,0.71,77,67,71,23,33,29
"5082",26,82,0,0,0,1,10,570,700,"SU",1,0.76,0.66,0.79,76,66,79,24,34,21
"5083",26,83,0,1,1,1,10,580,816,"SU",1,0.71,0.71,0.65,71,71,65,29,29,35
"5084",26,84,0,1,0,0,0,580,1116,"SU",0,0.73,0.73,0.69,73,73,69,27,27,31
"5085",26,85,0,1,0,0,0,580,633,"SU",0,0.67,0.69,0.73,67,69,73,33,31,27
"5086",26,86,0,0,1,0,0,580,650,"SU",0,0.65,0.82,0.75,65,82,75,35,18,25
"5087",26,87,0,0,0,1,10,590,666,"SU",1,0.71,0.64,0.78,71,64,78,29,36,22
"5088",26,88,0,1,1,1,10,600,833,"SU",1,0.69,0.63,0.67,69,63,67,31,37,33
"5089",26,89,0,0,0,1,10,610,800,"SU",1,0.73,0.74,0.69,73,74,69,27,26,31
"5090",26,90,0,1,0,0,0,610,966,"SU",0,0.73,0.76,0.79,73,76,79,27,24,21
"5091",26,91,0,0,0,1,10,620,816,"SU",1,0.76,0.66,0.72,76,66,72,24,34,28
"5092",26,92,0,1,1,1,10,630,800,"SU",1,0.68,0.76,0.64,68,76,64,32,24,36
"5093",26,93,0,1,1,1,10,640,650,"SU",1,0.75,0.68,0.84,75,68,84,25,32,16
"5094",26,94,0,0,1,0,0,640,766,"SU",0,0.7,0.72,0.73,70,72,73,30,28,27
"5095",26,95,0,0,0,1,10,650,666,"SU",1,0.67,0.69,0.75,67,69,75,33,31,25
"5096",26,96,0,1,1,1,10,660,700,"SU",1,0.72,0.73,0.7,72,73,70,28,27,30
"5097",26,97,0,0,0,1,10,670,917,"SU",1,0.74,0.77,0.73,74,77,73,26,23,27
"5098",26,98,0,1,1,1,10,680,783,"SU",1,0.7,0.74,0.72,70,74,72,30,26,28
"5099",26,99,0,1,0,0,0,680,766,"SU",0,0.8,0.64,0.78,80,64,78,20,36,22
"5100",26,100,0,1,1,1,10,690,1183,"SU",1,0.64,0.77,0.75,64,77,75,36,23,25
"5101",26,101,1,0,1,0,0,690,516,"SU",0,0.3,0.31,0.21,30,31,21,70,69,79
"5102",26,102,1,1,0,0,0,690,1016,"SU",0,0.25,0.37,0.2,25,37,20,75,63,80
"5103",26,103,1,0,1,0,0,690,583,"SU",0,0.45,0.27,0.41,45,27,41,55,73,59
"5104",26,104,1,0,1,0,0,690,666,"SU",0,0.59,0.33,0.49,59,33,49,41,67,51
"5105",26,105,1,0,1,0,0,690,716,"SU",0,0.5,0.37,0.55,50,37,55,50,63,45
"5106",26,106,1,1,0,0,0,690,866,"SU",0,0.41,0.33,0.31,41,33,31,59,67,69
"5107",26,107,1,0,1,0,0,690,600,"SU",0,0.69,0.36,0.58,69,36,58,31,64,42
"5108",26,108,1,1,0,0,0,690,866,"SU",0,0.58,0.23,0.44,58,23,44,42,77,56
"5109",26,109,1,0,1,0,0,690,3966,"SU",0,0.65,0.47,0.67,65,47,67,35,53,33
"5110",26,110,1,0,1,0,0,690,716,"SU",0,0.73,0.48,0.53,73,48,53,27,52,47
"5111",26,111,1,0,0,1,10,700,900,"SU",1,0.65,0.52,0.63,65,52,63,35,48,37
"5112",26,112,1,0,0,1,10,710,1316,"SU",1,0.7,0.53,0.7,70,53,70,30,47,30
"5113",26,113,1,1,1,1,10,720,1166,"SU",1,0.67,0.36,0.54,67,36,54,33,64,46
"5114",26,114,1,0,0,1,10,730,933,"SU",1,0.77,0.49,0.61,77,49,61,23,51,39
"5115",26,115,1,1,1,1,10,740,750,"SU",1,0.6,0.33,0.51,60,33,51,40,67,49
"5116",26,116,1,0,0,1,10,750,1083,"SU",1,0.63,0.65,0.7,63,65,70,37,35,30
"5117",26,117,1,0,1,0,0,750,1250,"SU",0,0.71,0.63,0.71,71,63,71,29,37,29
"5118",26,118,1,1,1,1,10,760,1716,"SU",1,0.68,0.51,0.71,68,51,71,32,49,29
"5119",26,119,1,0,0,1,10,770,1200,"SU",1,0.66,0.59,0.74,66,59,74,34,41,26
